herbs,rolls/buns,30
canned beer,chocolate,30
canned vegetables,yogurt,30
grapes,whipped/sour cream,30
coffee,waffles,30
Instant food products,whole milk,30
citrus fruit,pickled vegetables,30
bottled water,meat,30
beef,white bread,30
candles,whole milk,30
canned beer,tropical fruit,30
butter,meat,30
soft cheese,whipped/sour cream,30
other vegetables,spread cheese,30
oil,shopping bags,30
beef,waffles,30
bottled water,pickled vegetables,30
fruit/vegetable juice,meat,30
frozen vegetables,hygiene articles,30
UHT-milk,whipped/sour cream,30
Instant food products,hamburger meat,30
frozen vegetables,hamburger meat,30
hard cheese,shopping bags,30
dessert,margarine,30
brown bread,hygiene articles,30
oil,pastry,30
baking powder,margarine,30
ham,processed cheese,30
pickled vegetables,sausage,30
canned beer,margarine,30
beverages,shopping bags,30
beverages,bottled water,30
napkins,sliced cheese,30
hygiene articles,newspapers,30
detergent,rolls/buns,30
bottled water,herbs,30
margarine,sliced cheese,30
potted plants,tropical fruit,30
jam,whole milk,29
pip fruit,soft cheese,29
frozen vegetables,salty snack,29
bottled water,ham,29
coffee,hamburger meat,29
onions,pastry,29
cat food,margarine,29
frozen dessert,rolls/buns,29
beef,sugar,29
chocolate,specialty bar,29
soups,whole milk,29
ice cream,newspapers,29
citrus fruit,herbs,29
canned beer,pork,29
cream cheese,frozen vegetables,29
candy,waffles,29
ice cream,root vegetables,29
cream cheese,pork,29
canned fish,shopping bags,29
oil,pip fruit,29
pastry,processed cheese,29
berries,curd,29
canned fish,soda,29
dog food,whole milk,29
margarine,salty snack,29
dish cleaner,whole milk,29
dessert,long life bakery product,29
bottled water,hamburger meat,29
fruit/vegetable juice,processed cheese,29
newspapers,salty snack,29
cake bar,shopping bags,29
candy,margarine,29
butter,salty snack,29
frankfurter,frozen meals,29
domestic eggs,misc. beverages,29
baking powder,butter,28
canned beer,frankfurter,28
butter,candy,28
herbs,tropical fruit,28
frozen meals,whipped/sour cream,28
potted plants,rolls/buns,28
flour,soda,28
berries,napkins,28
sugar,white bread,28
chicken,onions,28
beef,flour,28
beverages,pip fruit,28
UHT-milk,cream cheese,28
sausage,semi-finished bread,28
hard cheese,pastry,28
bottled beer,hygiene articles,28
chocolate,curd,28
dessert,waffles,28
beverages,fruit/vegetable juice,28
hamburger meat,white bread,28
citrus fruit,ham,28
butter milk,dessert,28
specialty bar,waffles,28
shopping bags,soft cheese,28
pork,sliced cheese,28
brown bread,frozen meals,28
baking powder,bottled water,28
beef,herbs,28
brown bread,sliced cheese,28
cream cheese,long life bakery product,28
curd,sliced cheese,28
specialty cheese,yogurt,28
cat food,whipped/sour cream,28
chocolate,ham,27
chicken,chocolate,27
butter,soft cheese,27
potted plants,soda,27
pastry,soft cheese,27
kitchen towels,whole milk,27
dishes,napkins,27
meat,pork,27
frozen meals,pastry,27
hamburger meat,pasta,27
detergent,frozen vegetables,27
fruit/vegetable juice,soft cheese,27
dishes,root vegetables,27
specialty chocolate,whipped/sour cream,27
Instant food products,other vegetables,27
bottled water,chewing gum,27
mayonnaise,yogurt,27
bottled water,flour,27
mayonnaise,rolls/buns,27
butter,dessert,27
candy,coffee,27
frozen potato products,soda,27
soda,soft cheese,27
frankfurter,long life bakery product,27
cat food,coffee,27
house keeping products,other vegetables,27
pip fruit,semi-finished bread,27
chicken,cream cheese,27
berries,newspapers,27
root vegetables,salt,27
bottled water,specialty bar,27
chocolate,oil,27
cat food,newspapers,27
citrus fruit,specialty bar,27
UHT-milk,frozen vegetables,27
ham,hard cheese,27
rolls/buns,seasonal products,27
dessert,ham,27
beverages,sausage,27
butter,frozen meals,27
hamburger meat,newspapers,27
chocolate,hygiene articles,27
canned vegetables,tropical fruit,27
butter,herbs,27
frankfurter,pickled vegetables,27
cream cheese,sugar,27
meat,pip fruit,27
canned vegetables,root vegetables,26
ice cream,whipped/sour cream,26
citrus fruit,soft cheese,26
beef,salty snack,26
ham,margarine,26
bottled water,packaged fruit/vegetables,26
newspapers,semi-finished bread,26
berries,grapes,26
meat,pastry,26
tropical fruit,turkey,26
frozen fish,root vegetables,26
bottled beer,canned beer,26
white wine,whole milk,26
butter milk,coffee,26
red/blush wine,shopping bags,26
processed cheese,yogurt,26
frozen potato products,other vegetables,26
frozen vegetables,pickled vegetables,26
pet care,whole milk,26
packaged fruit/vegetables,rolls/buns,26
candy,white bread,26
ham,sliced cheese,26
frozen meals,long life bakery product,26
bottled water,ice cream,26
beef,dessert,26
candy,domestic eggs,26
popcorn,whole milk,26
brown bread,ham,26
hygiene articles,sugar,26
cat food,domestic eggs,26
curd,oil,26
candy,long life bakery product,26
mustard,tropical fruit,26
fruit/vegetable juice,specialty chocolate,26
bottled beer,frozen meals,26
hygiene articles,oil,26
seasonal products,soda,26
berries,margarine,26
rolls/buns,white wine,26
frozen dessert,tropical fruit,26
fruit/vegetable juice,specialty bar,26
vinegar,whole milk,26
canned fish,root vegetables,26
candy,salty snack,26
hamburger meat,napkins,26
packaged fruit/vegetables,yogurt,25
bottled water,potted plants,25
frozen vegetables,herbs,25
chocolate,frozen vegetables,25
baking powder,pip fruit,25
dessert,hamburger meat,25
frozen fish,tropical fruit,25
UHT-milk,napkins,25
soda,sweet spreads,25
coffee,onions,25
curd,onions,25
chicken,sugar,25
hamburger meat,hygiene articles,25
chicken,white bread,25
seasonal products,shopping bags,25
detergent,shopping bags,25
bottled water,semi-finished bread,25
cling film/bags,yogurt,25
coffee,sliced cheese,25
detergent,sausage,25
frozen meals,newspapers,25
cream cheese,salty snack,25
frankfurter,mustard,25
fruit/vegetable juice,potted plants,25
mayonnaise,root vegetables,25
red/blush wine,tropical fruit,25
flour,pastry,25
frankfurter,ham,25
frozen meals,white bread,25
condensed milk,other vegetables,25
salty snack,white bread,25
berries,frozen vegetables,25
frozen dessert,soda,25
liquor,shopping bags,25
hard cheese,newspapers,25
coffee,condensed milk,25
ham,napkins,25
red/blush wine,root vegetables,25
frankfurter,oil,25
canned beer,waffles,25
butter,misc. beverages,25
chewing gum,tropical fruit,25
detergent,pip fruit,25
canned beer,salty snack,25
beef,grapes,25
root vegetables,turkey,25
berries,coffee,25
canned beer,red/blush wine,25
cream cheese,sliced cheese,24
canned beer,hygiene articles,24
napkins,specialty chocolate,24
margarine,onions,24
chocolate,hamburger meat,24
baking powder,sausage,24
other vegetables,vinegar,24
onions,white bread,24
butter,processed cheese,24
canned fish,tropical fruit,24
chewing gum,sausage,24
frozen dessert,root vegetables,24
grapes,shopping bags,24
sausage,white wine,24
domestic eggs,specialty chocolate,24
chicken,oil,24
brown bread,specialty chocolate,24
salty snack,sugar,24
bottled beer,chicken,24
canned beer,dessert,24
cat food,pip fruit,24
flour,fruit/vegetable juice,24
condensed milk,whole milk,24
brown bread,salty snack,24
chocolate,sugar,24
domestic eggs,pickled vegetables,24
beef,soft cheese,24
fruit/vegetable juice,pickled vegetables,24
sausage,specialty chocolate,24
chocolate marshmallow,soda,24
other vegetables,sweet spreads,24
ham,newspapers,24
citrus fruit,semi-finished bread,24
instant coffee,soda,24
butter,grapes,24
chocolate,grapes,24
UHT-milk,bottled beer,24
berries,chocolate,24
butter,cat food,24
pickled vegetables,pip fruit,24
frozen fish,rolls/buns,24
dish cleaner,yogurt,24
baking powder,frozen vegetables,24
fruit/vegetable juice,semi-finished bread,24
butter,pasta,24
cake bar,yogurt,24
mayonnaise,soda,24
liquor (appetizer),soda,24
cream cheese,hamburger meat,24
hamburger meat,onions,24
ice cream,pip fruit,24
candy,curd,24
curd,ham,24
dish cleaner,soda,24
pasta,rolls/buns,24
napkins,oil,24
curd,herbs,24
semi-finished bread,whipped/sour cream,24
herbs,pip fruit,24
frozen meals,salty snack,24
red/blush wine,sausage,24
beverages,newspapers,24
red/blush wine,yogurt,24
hygiene articles,white bread,24
cat food,pork,24
butter milk,sliced cheese,24
meat,napkins,24
sausage,spread cheese,24
long life bakery product,specialty chocolate,24
seasonal products,tropical fruit,23
pasta,whipped/sour cream,23
beverages,whipped/sour cream,23
chocolate,misc. beverages,23
candles,other vegetables,23
rice,yogurt,23
citrus fruit,specialty chocolate,23
chicken,dessert,23
beef,specialty chocolate,23
brown bread,canned fish,23
photo/film,whole milk,23
coffee,frozen meals,23
citrus fruit,detergent,23
candy,pip fruit,23
coffee,dessert,23
cat food,fruit/vegetable juice,23
salty snack,specialty bar,23
pasta,pip fruit,23
pip fruit,processed cheese,23
UHT-milk,butter,23
mustard,sausage,23
cat food,curd,23
UHT-milk,curd,23
bottled water,processed cheese,23
beef,pickled vegetables,23
candy,specialty chocolate,23
bottled beer,long life bakery product,23
ice cream,salty snack,23
Instant food products,rolls/buns,23
sausage,specialty bar,23
coffee,pickled vegetables,23
frozen meals,napkins,23
frankfurter,sliced cheese,23
curd,frozen meals,23
dish cleaner,other vegetables,23
frozen vegetables,hard cheese,23
mustard,yogurt,23
root vegetables,semi-finished bread,23
herbs,shopping bags,23
specialty bar,white bread,23
bottled water,detergent,23
cling film/bags,soda,23
turkey,yogurt,23
chicken,meat,23
cleaner,whole milk,23
baking powder,soda,23
detergent,pastry,23
chewing gum,yogurt,23
brown bread,oil,23
mustard,soda,23
chocolate,frozen meals,23
brown bread,waffles,23
flour,pip fruit,23
curd cheese,whole milk,23
butter milk,domestic eggs,22
newspapers,pickled vegetables,22
salty snack,specialty chocolate,22
frozen vegetables,soft cheese,22
chocolate marshmallow,rolls/buns,22
frozen vegetables,sliced cheese,22
grapes,pork,22
baking powder,fruit/vegetable juice,22
UHT-milk,sugar,22
kitchen towels,other vegetables,22
candy,pork,22
canned beer,misc. beverages,22
other vegetables,white wine,22
candy,newspapers,22
sliced cheese,white bread,22
dish cleaner,rolls/buns,22
butter,detergent,22
citrus fruit,misc. beverages,22
bottled beer,white wine,22
condensed milk,rolls/buns,22
bottled beer,misc. beverages,22
dessert,salty snack,22
pastry,potted plants,22
salt,yogurt,22
candy,frankfurter,22
hamburger meat,salty snack,22
frozen vegetables,semi-finished bread,22
frozen vegetables,misc. beverages,22
bottled water,spread cheese,22
sweet spreads,yogurt,22
pasta,tropical fruit,22
UHT-milk,chicken,22
berries,sugar,22
chocolate,onions,22
frankfurter,hard cheese,22
cream cheese,hygiene articles,22
hard cheese,pork,22
frankfurter,soft cheese,22
chewing gum,pip fruit,22
dog food,other vegetables,22
brown bread,hard cheese,22
popcorn,salty snack,22
grapes,napkins,22
cream cheese,ham,22
frozen meals,pork,22
instant coffee,whole milk,22
roll products,yogurt,22
bottled beer,ham,22
potted plants,root vegetables,22
butter,flour,22
frozen potato products,yogurt,22
detergent,margarine,22
canned fish,pastry,22
coffee,meat,22
berries,frankfurter,22
brown bread,grapes,22
brown bread,candy,22
butter milk,newspapers,22
napkins,specialty bar,22
margarine,soft cheese,22
oil,sugar,22
bottled beer,waffles,22
curd,soft cheese,22
misc. beverages,sausage,22
frozen meals,waffles,22
berries,dessert,22
dessert,sliced cheese,21
liver loaf,whole milk,21
pickled vegetables,shopping bags,21
salt,whipped/sour cream,21
candy,canned beer,21
butter,butter milk,21
herbs,pork,21
berries,long life bakery product,21
citrus fruit,dishes,21
pet care,soda,21
meat,white bread,21
sauces,whole milk,21
pip fruit,potted plants,21
instant coffee,yogurt,21
fruit/vegetable juice,ice cream,21
butter milk,frozen vegetables,21
frozen fish,pip fruit,21
beef,ham,21
shopping bags,spread cheese,21
hygiene articles,waffles,21
UHT-milk,waffles,21
candles,margarine,21
rolls/buns,salt,21
beef,canned beer,21
roll products,rolls/buns,21
dessert,oil,21
hard cheese,margarine,21
bottled beer,meat,21
curd cheese,other vegetables,21
butter milk,long life bakery product,21
berries,hygiene articles,21
cake bar,sausage,21
frozen fish,margarine,21
bottled beer,hamburger meat,21
coffee,soft cheese,21
berries,salty snack,21
condensed milk,soda,21
pip fruit,specialty bar,21
liquor,soda,21
citrus fruit,potted plants,21
canned vegetables,citrus fruit,21
curd,hard cheese,21
newspapers,red/blush wine,21
frozen vegetables,meat,21
domestic eggs,processed cheese,21
bottled water,dishes,21
root vegetables,specialty cheese,21
candy,chicken,21
liquor,red/blush wine,21
cereals,yogurt,21
beverages,citrus fruit,21
hygiene articles,long life bakery product,21
cling film/bags,coffee,21
chicken,salty snack,21
domestic eggs,herbs,21
citrus fruit,processed cheese,21
frozen vegetables,ham,21
butter milk,pork,21
pip fruit,specialty chocolate,21
long life bakery product,specialty bar,21
specialty chocolate,waffles,21
butter milk,chocolate,21
chicken,waffles,21
mayonnaise,sausage,21
candy,frozen vegetables,21
bottled water,soft cheese,21
root vegetables,specialty bar,21
chocolate,hard cheese,21
ice cream,pastry,21
softener,whole milk,21
misc. beverages,napkins,21
dishes,soda,21
beef,sliced cheese,21
cream cheese,onions,21
misc. beverages,pip fruit,21
frankfurter,grapes,21
packaged fruit/vegetables,soda,21
fruit/vegetable juice,pasta,21
canned vegetables,rolls/buns,21
cake bar,pastry,20
root vegetables,sweet spreads,20
long life bakery product,sugar,20
chicken,herbs,20
cereals,other vegetables,20
beef,frozen meals,20
processed cheese,shopping bags,20
curd,semi-finished bread,20
frozen fish,pork,20
frozen potato products,rolls/buns,20
domestic eggs,grapes,20
chocolate marshmallow,other vegetables,20
frankfurter,processed cheese,20
brown bread,soft cheese,20
chocolate,soft cheese,20
butter milk,margarine,20
hard cheese,sliced cheese,20
frozen vegetables,oil,20
bottled water,mustard,20
ice cream,sausage,20
pastry,red/blush wine,20
cat food,hygiene articles,20
curd,grapes,20
bottled water,pasta,20
berries,cream cheese,20
berries,butter milk,20
canned fish,cream cheese,20
detergent,frankfurter,20
hygiene articles,onions,20
frozen vegetables,waffles,20
cream cheese,soft cheese,20
berries,white bread,20
female sanitary products,whole milk,20
margarine,semi-finished bread,20
white wine,yogurt,20
margarine,meat,20
hard cheese,onions,20
mustard,shopping bags,20
bottled beer,specialty chocolate,20
hard cheese,white bread,20
brown bread,cat food,20
citrus fruit,red/blush wine,20
frankfurter,semi-finished bread,20
margarine,pickled vegetables,20
flour,pork,20
ham,long life bakery product,20
hamburger meat,hard cheese,20
candy,cream cheese,20
chewing gum,fruit/vegetable juice,20
finished products,other vegetables,20
margarine,processed cheese,20
chewing gum,napkins,20
butter milk,white bread,20
spread cheese,tropical fruit,20
beef,long life bakery product,20
dental care,other vegetables,20
canned beer,curd,20
roll products,tropical fruit,20
packaged fruit/vegetables,tropical fruit,19
newspapers,specialty chocolate,19
cake bar,dessert,19
detergent,newspapers,19
frozen dessert,yogurt,19
rolls/buns,turkey,19
chicken,hygiene articles,19
misc. beverages,pastry,19
chicken,pickled vegetables,19
cling film/bags,rolls/buns,19
oil,white bread,19
processed cheese,whipped/sour cream,19
citrus fruit,seasonal products,19
Instant food products,soda,19
curd,misc. beverages,19
bottled beer,dessert,19
domestic eggs,salt,19
Instant food products,root vegetables,19
bottled beer,herbs,19
coffee,grapes,19
dishes,tropical fruit,19
onions,sliced cheese,19
hard cheese,long life bakery product,19
instant coffee,other vegetables,19
dessert,sugar,19
chicken,soft cheese,19
fruit/vegetable juice,rice,19
butter,ice cream,19
pastry,pickled vegetables,19
baking powder,long life bakery product,19
beef,detergent,19
roll products,sausage,19
cling film/bags,tropical fruit,19
jam,root vegetables,19
herbs,soda,19
cream cheese,hard cheese,19
rice,tropical fruit,19
soft cheese,white bread,19
pastry,seasonal products,19
potted plants,whipped/sour cream,19
flour,frankfurter,19
UHT-milk,canned beer,19
flower (seeds),root vegetables,19
bottled beer,pickled vegetables,19
butter,canned beer,19
grapes,newspapers,19
detergent,napkins,19
beverages,brown bread,19
sausage,seasonal products,19
frozen vegetables,grapes,19
detergent,whipped/sour cream,19
ham,waffles,19
pastry,turkey,19
coffee,red/blush wine,19
hamburger meat,sugar,19
